Xval_orig_1,Xval_orig_2,Xval_orig_3,Xval_bias,Xval_norm_1,Xval_norm_2,Xval_norm_3,yval_loss,yval_def,pred_log,pval,pred_loss,pred_comb,pred_log_ok,pred_loss_05,pred_loss_25,pred_loss_50,pred_loss_75,pred_loss_85
824.25,796073.38,796725.24,1,-0.0580941758333449,-0.444584629633673,-0.444576785946035,0,0,0,0.368934883084609,0.801187354125432,0,1,1,1,1,1,1
469.03,15966467.49,15967664.78,1,-0.119544628995682,1.52609753985603,1.52592081556718,0,0,0,0.448219016432223,0.680944941563212,0,1,1,1,1,1,1
3.25,739619.38,739621,1,-0.200121150796125,-0.451918182762859,-0.451993845888799,0,0,0,0.319961319394696,0.719061443861847,0,1,1,1,1,1,1
189.66,359066.18,359160.99,1,-0.167873588795136,-0.501353246897936,-0.501410398845196,0,0,0,0.322271738408311,0.729262797408182,0,1,1,1,1,1,1
278.01,1248528,1248662.43,1,-0.152589687165463,-0.385809343660747,-0.385876324673903,0,0,0,0.318368891746907,0.707929005837173,0,1,1,1,1,1,1
45.36,6653782.83,6655877.9,1,-0.192836429826962,0.316350352243757,0.316447027575127,10,1,1,0.707274283469481,1.25000392615289,1.25000392615289,1,0,1,1,1,1
51.32,20800.35,20825.8,1,-0.191805393565357,-0.545295047941142,-0.545355513690899,0,0,0,0.322941293531649,0.735960292073514,0,1,1,1,1,1,1
14850.61,6904064.7,6911421.55,1,2.36836316952468,0.348862758643958,0.349638653451644,0,0,0,0.350122317012772,0.667647179069945,0,1,1,1,1,1,1
1466.9,1160995.56,1161701.32,1,0.0530795579788726,-0.397180084427872,-0.39717138377213,0,0,0,0.319764315104748,0.71155483392613,0,1,1,1,1,1,1
7.07,2875617.47,2875909.8,1,-0.199460318829794,-0.174445276027211,-0.174519142002428,0,0,0,0.365993620286522,0.762742814037097,0,1,1,1,1,1,1
22.71,3310489.65,3310501,1,-0.196754713606386,-0.117954004612699,-0.11807168764531,0,0,0,0.310128105808074,0.65984256894285,0,1,1,1,1,1,1
1179.67,7837610.59,7838302.36,1,0.00339087586126076,0.470133321984873,0.47002779666707,0,0,0,0.316218946404907,0.596923702758659,0,1,1,1,1,1,1
2220.24,121887.89,122965.27,1,0.18340184947517,-0.532163456817595,-0.532088993174871,0,0,0,0.32626320020791,0.739656401503453,0,1,1,1,1,1,1
254.15,865971.43,867716.66,1,-0.156717292065112,-0.435504651894248,-0.435355971212103,4,1,1,0.6475600773174,1.23900792775135,1.23900792775135,1,1,1,1,1,1
34928.69,18768104.66,18785994.23,1,5.84172366338667,1.89003906808957,1.89198327378584,1,1,1,0.498522398844189,0.705391112954203,0.705391112954203,1,1,1,1,1,1
433.9,53371.06,56592.41,1,-0.125621861188669,-0.541064009711073,-0.540709920118171,4,1,1,0.857064106873767,1.7054320828704,1.7054320828704,1,1,1,1,1,1
1683.11,1103594.23,1104011.76,1,0.0904823012878892,-0.404636698719879,-0.404664468779333,0,0,0,0.253056819263115,0.586928247095784,0,1,1,1,1,1,1
29.33,445829.34,445948,1,-0.195609502188294,-0.49008243803557,-0.490137952956356,0,0,0,0.340561387659399,0.759526194499585,0,1,1,1,1,1,1
175.93,343937.04,344024.94,1,-0.170248778035378,-0.503318570028076,-0.503376364772536,0,0,0,0.322261331381971,0.729493203362381,0,1,1,1,1,1,1
3603.31,462367.35,464111.36,1,0.422662809599132,-0.487934098237043,-0.487778780854915,0,0,0,0.326533848130194,0.734299742183794,0,1,1,1,1,1,1
149.07,1616101.97,1616317.41,1,-0.174895360919057,-0.33806032254797,-0.338122970020801,0,0,0,0.343380548816602,0.745296083172434,0,1,1,1,1,1,1
58.01,2920823,2920852,1,-0.19064807266097,-0.168572934722998,-0.168681764754088,0,0,0,0.31177538561921,0.669109409792327,0,1,1,1,1,1,1
275.52,7033003.25,7033224.04,1,-0.153020438892208,0.365612284042073,0.365459131397028,0,0,0,0.311919520401317,0.602537844874064,0,1,1,1,1,1,1
2.21,370922.9,370924,1,-0.200301063163922,-0.499813021474443,-0.499882544691505,0,0,0,0.321392812511685,0.727567528329473,0,1,1,1,1,1,1
287.33,859408.34,859929.4,1,-0.150977395561744,-0.436357218040255,-0.436367429804493,0,0,0,0.393353687723326,0.839958067001362,0,1,1,1,1,1,1
3749.07,6594028.47,6595893.44,1,0.447878219916519,0.308588071913568,0.308655866437979,0,0,0,0.312131638483643,0.609294545859029,0,1,1,1,1,1,1
306.99,4635024.51,4635173.22,1,-0.147576359839737,0.0541072623881972,0.0539851204000271,0,0,0,0.305463475908885,0.629880389337956,0,1,1,1,1,1,1
24.81,4823172.6,4823185,1,-0.196391429017565,0.0785482942755713,0.0784052797823399,0,0,0,0.304380341743622,0.624927432351228,0,1,1,1,1,1,1
613.87,127715.07,128217.32,1,-0.0944883719267306,-0.531406487707819,-0.53140682369547,0,0,0,0.362056029996197,0.800719712044838,0,1,1,1,1,1,1
163.93,8098984.04,8099063.11,1,-0.172324689971497,0.504086559702901,0.503897052495887,0,0,0,0.292207866005002,0.549410017790933,0,1,1,1,1,1,1
47.66,1866744.68,1866912.89,1,-0.192438546705873,-0.305501041890655,-0.305574043766887,0,0,0,0.342561883608504,0.739855328034082,0,1,1,1,1,1,1
7096.37,2736855.82,2740398.32,1,1.02693655523066,-0.192470853179733,-0.192120230294518,0,0,0,0.343080860980961,0.725083625938794,0,1,1,1,1,1,1
7504.76,1154889.63,1158528.04,1,1.09758502819662,-0.397973264044163,-0.397583549453263,0,0,0,0.330939326776041,0.729860479437434,0,1,1,1,1,1,1
397.99,101246.01,101441.31,1,-0.131834027657504,-0.534844902307131,-0.534884661264064,0,0,0,0.323534705705008,0.735618457818191,0,1,1,1,1,1,1
6601.58,10954444.61,10959671.58,1,0.941341516324655,0.875019917806667,0.875450977296737,0,0,1,0.693456430725488,1.15350715221712,1.15350715221712,0,1,1,1,1,1
2.25,34502.88,34504,1,-0.200294143457468,-0.54351504596149,-0.543578902544176,0,0,0,0.322706339206575,0.735336497331218,0,1,1,1,1,1,1
611.17,2944117.42,2944422.42,1,-0.0949554521123573,-0.165546915899114,-0.165620289493825,0,0,0,0.314009450976834,0.672593740911964,0,1,1,1,1,1,1
820.16,5357117.93,5358131.66,1,-0.0588017158182387,0.147909481182356,0.147887536150722,0,0,0,0.422455670786712,0.812991720084995,0,1,1,1,1,1,1
673.12,1300706.45,1301725.55,1,-0.0842385567421451,-0.37903119799749,-0.378984150961582,0,0,0,0.455890647403566,0.930942272966263,0,1,1,1,1,1,1
588.6,609267.71,609554.26,1,-0.0988598964788737,-0.468851276917801,-0.468887736905298,0,0,0,0.321655790081302,0.724032006673951,0,1,1,1,1,1,1
109.76,88931.13,88985.95,1,-0.181695702436459,-0.536444644163502,-0.536502442215684,0,0,0,0.322963404620367,0.734879964755464,0,1,1,1,1,1,1
2.45,3364381.78,3364383,1,-0.2002595449252,-0.110953246498128,-0.111073152618208,0,0,0,0.309833508511674,0.658443925618656,0,1,1,1,1,1,1
9.31,2806161.35,2806166,1,-0.199072815268385,-0.183467845662083,-0.183577907958094,0,0,0,0.312001968623517,0.671386638145407,0,1,1,1,1,1,1
234.6,982361.21,982718.56,1,-0.160099298594372,-0.420385251403154,-0.420418796917659,0,0,0,0.365424743440729,0.792500350239607,0,1,1,1,1,1,1
27.97,148438.02,148452,1,-0.195844772207721,-0.528714510968908,-0.52877861544889,0,0,0,0.322375950387523,0.732901191589235,0,1,1,1,1,1,1
720.7,2450348.66,2450800.46,1,-0.0760075659154349,-0.229689039309185,-0.229735032398816,0,0,0,0.333353423306197,0.714459353424559,0,1,1,1,1,1,1
238.88,737868.57,737987.05,1,-0.159358890003823,-0.452145618518591,-0.452206073651457,0,0,0,0.32084110549878,0.720587319379092,0,1,1,1,1,1,1
0.11,475918.98,475919,1,-0.200664347752743,-0.486173698644595,-0.486245129874487,0,0,0,0.320968656504557,0.725117305021058,0,1,1,1,1,1,1
519.51,229633.25,229890.32,1,-0.110811959451076,-0.51816699382147,-0.518200891254014,0,0,0,0.323761105410939,0.733903523306253,0,1,1,1,1,1,1
224.85,223170.08,223702.56,1,-0.161785977042468,-0.519006580043491,-0.519004596667682,0,0,0,0.40436799871536,0.867908858313058,0,1,1,1,1,1,1
15953.34,21922507.84,21931106.72,1,2.55912736696768,2.29980601660345,2.30049038052725,0,0,0,0.429401704968327,0.551584235011433,0,1,1,1,1,1,1
1426.96,7739379.03,7740659.91,1,0.0461702310848245,0.45737273169503,0.457345377557589,0,0,0,0.40772947134075,0.750926858699586,0,1,1,1,1,1,1
364.22,59192.9,59991.54,1,-0.137675989831064,-0.540307734284183,-0.540268419610271,0,0,0,0.446095040648757,0.936009640049406,0,1,1,1,1,1,1
164.82,680991.6,681073.7,1,-0.172170726502902,-0.45953411678837,-0.459598339593418,0,0,0,0.320852170918908,0.721546474179604,0,1,1,1,1,1,1
331.65,283174.18,283339.03,1,-0.143310360811013,-0.511211857697528,-0.511258634673181,0,0,0,0.323026609583636,0.731788249368265,0,1,1,1,1,1,1
1054,311175.51,311880.75,1,-0.0183491118897412,-0.50757439637959,-0.507551455519591,0,0,0,0.360063324838657,0.794334974081039,0,1,1,1,1,1,1
325.65,2548164.18,2548557.04,1,-0.144348316779072,-0.21698249393102,-0.217037789362928,0,0,0,0.357450453995982,0.753811117129658,0,1,1,1,1,1,1
1883.91,10391490.05,10392402.67,1,0.125219227685607,0.801890340184579,0.80177050262206,0,0,0,0.286433929691742,0.501046205590455,0,1,1,1,1,1,1
37.24,209173.39,209758.4,1,-0.194241130237069,-0.520824794337389,-0.520815752381715,0,0,0,0.43341234771587,0.913916069118386,0,1,1,1,1,1,1
3523.75,6450818.13,6452556.68,1,0.408899513462666,0.289984595861583,0.290038381275378,0,0,0,0.309219121097317,0.606457194855238,0,1,1,1,1,1,1
52.12,1250766.95,1250792.99,1,-0.191666999436282,-0.385518496975329,-0.385599594062802,0,0,0,0.318189681681722,0.707624963924559,0,1,1,1,1,1,1
54.82,173309.6,173337,1,-0.191199919250655,-0.525483614073439,-0.52554639422196,0,0,0,0.322397653480227,0.732529544168528,0,1,1,1,1,1,1
10.5,205522.76,205528,1,-0.198866954001387,-0.521299022719081,-0.521365223495977,0,0,0,0.322074208090322,0.731448443311592,0,1,1,1,1,1,1
2732.42,357643.8,359082.18,1,0.272005230761939,-0.501538018558047,-0.501420635186562,0,0,0,0.347338881329861,0.771884479933078,0,1,1,1,1,1,1
152.78,917680.12,919825.88,1,-0.174253558145474,-0.428787529540552,-0.428587696066323,24,1,1,0.7279809583107,1.38230801053419,1.38230801053419,1,0,1,1,1,1
27.13,1435757.44,1435771,1,-0.195990086043249,-0.361487647313497,-0.361573479920257,0,0,0,0.317364692886014,0.703167815134407,0,1,1,1,1,1,1
973.67,3290005.17,3292027.13,1,-0.0322456123754417,-0.120615003344476,-0.120471190749892,28,1,1,0.624789441518499,1.16177563950731,1.16177563950731,1,0,0,1,1,1
125.91,3399754.05,3399816.91,1,-0.178901870955766,-0.106358276764453,-0.1064707722262,0,0,0,0.310221309218559,0.658537531795673,0,1,1,1,1,1,1
108.49,383423.76,384909.12,1,-0.181915403116365,-0.498189120227932,-0.498066068833552,6,1,1,0.612267322655701,1.18882647167447,1.18882647167447,1,1,1,1,1,1
531.1,8187933.46,8188190.65,1,-0.108806974506109,0.51564137065306,0.515473501227735,0,0,0,0.292480083065383,0.548390350232921,0,1,1,1,1,1,1
31.61,37071.2,37086.98,1,-0.195215078920431,-0.543181413071477,-0.543243408761386,0,0,0,0.322823675374656,0.735494149704436,0,1,1,1,1,1,1
63.31,1444576.85,1444876.09,1,-0.189731211555851,-0.360341978064142,-0.360390853230641,0,0,0,0.368065314730347,0.789388151041749,0,1,1,1,1,1,1
285.01,48082,48479.91,1,-0.15137873853606,-0.541751075331108,-0.541763622939287,0,0,0,0.372557386848517,0.819401875846324,0,1,1,1,1,1,1
1485.3,774875.36,775594.87,1,0.0562626229475877,-0.447338319467937,-0.447321332076109,0,0,0,0.322184021706648,0.722076028267338,0,1,1,1,1,1,1
1645,3203181.01,3204130.33,1,0.0838895509640993,-0.131893736299748,-0.13188778318466,0,0,0,0.341204842818401,0.715494918289039,0,1,1,1,1,1,1
20.76,731147.63,731158,1,-0.197092049296005,-0.45301868987878,-0.453093073867241,0,0,0,0.320071171954187,0.71938869816745,0,1,1,1,1,1,1
261.91,2331614.05,2331744.8,1,-0.155374869013089,-0.245113040632531,-0.245198734686866,0,0,0,0.314901782321972,0.684202596528621,0,1,1,1,1,1,1
1760.99,10500080.51,10500960.75,1,0.103954969753299,0.815996584343234,0.815870712810155,0,0,0,0.290534688774239,0.50696542287892,0,1,1,1,1,1,1
5729.14,17359783.94,17362709.35,1,0.79041579886238,1.70709375291167,1.7071180296185,0,0,0,0.292537978412984,0.39842268587563,0,1,1,1,1,1,1
2753.7,6071552.16,6072923.66,1,0.275686514595322,0.24071674697422,0.240729243011867,0,0,0,0.310536072497956,0.615142903340825,0,1,1,1,1,1,1
1733.32,578513.35,579347.24,1,0.099168262813932,-0.472846365538875,-0.472811215757871,0,0,0,0.322290014726555,0.725397316969747,0,1,1,1,1,1,1
680.54,2139642.74,2142063.6,1,-0.0829549511949785,-0.270050720888392,-0.269835728899826,2,1,1,0.727654751095909,1.36171816334934,1.36171816334934,1,1,1,1,1,1
127.29,869228.36,869291.99,1,-0.178663141083112,-0.435081566387587,-0.435151357385886,0,0,0,0.320006355007152,0.71700908956791,0,1,1,1,1,1,1
67.69,181187.16,181220.96,1,-0.188973503699168,-0.524460294117575,-0.524522375621829,0,0,0,0.322417870165661,0.732434293709048,0,1,1,1,1,1,1
304.46,613523.78,613792.47,1,-0.148014031272935,-0.468298399965476,-0.468337251378828,0,0,0,0.343507557982338,0.761760241374532,0,1,1,1,1,1,1
740.1,11341744.46,11343996.1,1,-0.0726515082853765,0.925331393112238,0.925369477259509,0,0,1,0.657518401499138,1.0856083173885,1.0856083173885,0,1,1,1,1,1
303.95,1596974.53,1597428.29,1,-0.14810225753022,-0.340545037492267,-0.340576408422329,0,0,0,0.375286037084063,0.798710428944219,0,1,1,1,1,1,1
182.52,238462.75,238553.47,1,-0.169108756397127,-0.517020013849207,-0.517075666527388,0,0,0,0.322615570905493,0.731826052667657,0,1,1,1,1,1,1
189.57,1403208.22,1406359,1,-0.167889158134657,-0.365715893924606,-0.365393696545793,0,0,1,0.858797328362037,1.68901297364323,1.68901297364323,0,1,1,1,1,1
12662.71,28790944.65,28797255.89,1,1.98987252577186,3.19203767885219,3.19230927120599,0,0,0,0.26621462455836,0.161146924164314,0,1,1,1,1,1,1
118.03,2115630.99,2115690,1,-0.180265053127151,-0.273169923147749,-0.273261298911904,0,0,0,0.315137401608373,0.688159722061869,0,1,1,1,1,1,1
7034.76,4601524.63,4605031.9,1,1.01627847736531,0.0497555220367368,0.0500701750790835,0,0,0,0.334497868308931,0.680131011163965,0,1,1,1,1,1,1
1.84,770192.09,770307.4,1,-0.200365070448619,-0.447946691051232,-0.448008102129183,0,0,0,0.341094238839442,0.755173384263799,0,1,1,1,1,1,1
768.77,310107.62,310483.31,1,-0.0676918086846665,-0.507713118667668,-0.507732963867245,0,0,0,0.323455069329068,0.732006930709304,0,1,1,1,1,1,1
4186.47,33165148.77,33180178.05,1,0.523545209988041,3.76026062695016,3.76159092849081,3,1,1,0.999933568235171,4.16678549540302,4.16678549540302,1,1,1,1,1,1
203.89,12532591.06,12534024.95,1,-0.165411903224222,1.08002613236562,1.07993795263137,0,0,1,0.539481588742622,0.877074784191791,0.877074784191791,0,1,1,1,1,1
124.53,2392950.74,2393012.93,1,-0.17914060082842,-0.237145210631408,-0.237240842369394,0,0,0,0.31408411565106,0.681782732544889,0,1,1,1,1,1,1
543.82,1821155.1,1821417.36,1,-0.106606507853823,-0.31142327250438,-0.31148329101609,0,0,0,0.316402861615742,0.695094489104349,0,1,1,1,1,1,1
12.27,467741.87,467748,1,-0.198560756990809,-0.487235931092751,-0.487306431045684,0,0,0,0.321060139205115,0.725408315478717,0,1,1,1,1,1,1
413.35,1548260.33,1548460.93,1,-0.129176860379272,-0.346873166125238,-0.346936598915346,0,0,0,0.317532705376388,0.701554422469712,0,1,1,1,1,1,1
205.86,989429.08,989531.58,1,-0.165071107681376,-0.41946711273884,-0.419533878779684,0,0,0,0.319811954012431,0.714697625681083,0,1,1,1,1,1,1
880.9,21063620.56,21064795.65,1,-0.0482941415682518,2.18823384280068,2.18796841831796,0,0,0,0.381719871758843,0.492928131848203,0,1,1,1,1,1,1
202.27,2488651.37,2488892.89,1,-0.165692151335598,-0.224713396152336,-0.224787346610938,0,0,0,0.340017234617799,0.725384420320779,0,1,1,1,1,1,1
561.67,62300.17,64397.93,1,-0.103518588848847,-0.539904090084805,-0.539696089801466,3,1,1,0.689111241938448,1.32389893384698,1.32389893384698,1,1,1,1,1,1
120.27,875147.87,875207.96,1,-0.179877549565742,-0.434312603318828,-0.434382953776809,0,0,0,0.319946649777989,0.716809322061408,0,1,1,1,1,1,1
4.81,27642.6,27645,1,-0.199851282244429,-0.544406218028324,-0.544469792855428,0,0,0,0.322744576205763,0.735514394965321,0,1,1,1,1,1,1
1318.72,7800561.15,7801971.8,1,0.0274455054210349,0.465320482564343,0.465308953700694,5,1,0,0.444682936776932,0.807892518110748,0,0,1,1,1,1,1
756.56,12541260.73,12541637.92,1,-0.0698040490796672,1.08115234991544,1.08092677333597,0,0,0,0.278784832626962,0.451918666837173,0,1,1,1,1,1,1
226.45,4063626.28,4064016.63,1,-0.161509188784319,-0.0201191746690122,-0.0202003107472035,0,0,0,0.359851309684717,0.733221307082154,0,1,1,1,1,1,1
1.69,257068.16,257069,1,-0.20039101934782,-0.514603112252769,-0.514670752358457,0,0,0,0.321834657032052,0.730192723442315,0,1,1,1,1,1,1
333.16,157463.93,157778.71,1,-0.143049141892385,-0.527542016716521,-0.527567203351666,0,0,0,0.351535469169169,0.782728493271406,0,1,1,1,1,1,1
2351.14,8636273.44,8637480.91,1,0.206046588844997,0.573882151877917,0.573830162486518,0,0,0,0.305678979243591,0.564847258728605,0,1,1,1,1,1,1
137.57,877170.22,877238.94,1,-0.176884776524504,-0.434049893658382,-0.434119157246069,0,0,0,0.320011991728146,0.716887817912948,0,1,1,1,1,1,1
3120.42,7658185.9,7665494.55,1,0.339126383363106,0.446825487344233,0.447582425091371,7,1,1,0.982281450580942,2.43368634820376,2.43368634820376,1,1,1,1,1,1
58.94,2256280.54,2256310,1,-0.190487189485921,-0.254899101814964,-0.254996683724809,0,0,0,0.314333861656671,0.684460596665417,0,1,1,1,1,1,1
4480.79,880797.61,882951.43,1,0.574460410074577,-0.433578684226185,-0.433377182906643,0,0,0,0.323491486878451,0.722000192504083,0,1,1,1,1,1,1
481.91,442972.05,443208.61,1,-0.117316483517581,-0.490453609042416,-0.490493762259424,0,0,0,0.322444721230254,0.728140450233923,0,1,1,1,1,1,1
0.02,1051841,1051841,1,-0.200679917092263,-0.411359606960428,-0.411440737129627,0,0,0,0.318732600121239,0.71182538584344,0,1,1,1,1,1,1
586.03,15697759.99,15698050.73,1,-0.0993044876185258,1.49119158584992,1.49090163712681,0,0,0,0.266703130061896,0.377349223998408,0,1,1,1,1,1,1
298.27,1371692.37,1372441.1,1,-0.149084855846649,-0.369809902504803,-0.369799167968453,0,0,0,0.436469511548325,0.899747278855671,0,1,1,1,1,1,1
89.06,21886584.74,21886607,1,-0.185276650526264,2.29513949231084,2.29471047538052,0,0,0,0.240668316020169,0.22421722090985,0,1,1,1,1,1,1
45.54,1564400.24,1564730.99,1,-0.19280529114792,-0.344776540775657,-0.344823340595256,0,0,0,0.375405673283101,0.799490842655928,0,1,1,1,1,1,1
92.4,3395675.81,3395914.77,1,-0.184698855037377,-0.106888053037411,-0.10697760685503,0,0,0,0.345771476620131,0.720465030134562,0,1,1,1,1,1,1
28.76,7945.63,7960,1,-0.19570810800526,-0.546964916720693,-0.547026605186235,0,0,0,0.3229275633049,0.736149865588231,0,1,1,1,1,1,1
117.72,18883012.15,18883070.71,1,-0.180318680852167,1.9049659144221,1.90459218113129,0,0,0,0.254212232031429,0.300867355865193,0,1,1,1,1,1,1
32.07,1578350.47,1578608.5,1,-0.195135502296213,-0.342964361782683,-0.343020841804863,0,0,0,0.362378953225964,0.777822806165318,0,1,1,1,1,1,1
60.33,546326.84,546640.2,1,-0.190246729686654,-0.477027494973956,-0.477059413023615,0,0,0,0.374862713380112,0.815133537295196,0,1,1,1,1,1,1
313.79,2886244.61,2886562.24,1,-0.146400009742603,-0.173064776934121,-0.173135535706,0,0,0,0.342774739946069,0.723603224173985,0,1,1,1,1,1,1
500.37,2252585.82,2252829.18,1,-0.114123038989186,-0.255379057627084,-0.255448794646694,0,0,0,0.31505731375816,0.685710701332937,0,1,1,1,1,1,1
657.83,1157033.09,1157356.51,1,-0.0868836145340829,-0.397694821811721,-0.39773571518097,0,0,0,0.320242182423447,0.712635671419434,0,1,1,1,1,1,1
2692.31,5314268.35,5315707.81,1,0.265066495115462,0.14234318523356,0.142377258131912,0,0,0,0.331269876752049,0.663924384651068,0,1,1,1,1,1,1
554.17,2009063.92,2009340.69,1,-0.104816033808921,-0.287013322546669,-0.287074620079328,0,0,0,0.317418964961538,0.693839358584569,0,1,1,1,1,1,1
4133.9,1112631.06,1114619.98,1,0.514450985781228,-0.403462785924958,-0.403286606056249,0,0,0,0.322605811944651,0.716758184992614,0,1,1,1,1,1,1
465.66,339124.68,339449.24,1,-0.120127614264409,-0.503943710810602,-0.503970685635227,0,0,0,0.340676771638201,0.761361626513917,0,1,1,1,1,1,1
250.17,2067424.92,2067545.23,1,-0.157405802857258,-0.279432044086819,-0.27951464621187,0,0,0,0.315040913770721,0.688742685597276,0,1,1,1,1,1,1
4.72,1576240.65,1576243,1,-0.19986685158395,-0.343238434072742,-0.343328087909436,0,0,0,0.316720807456605,0.69975162781509,0,1,1,1,1,1,1
1937.79,6191213.11,6192366.88,1,0.134540072278779,0.256261082793008,0.256243284044491,0,0,0,0.341502377513929,0.667413030595185,0,1,1,1,1,1,1
101.52,319638.25,320613.42,1,-0.183121161965927,-0.506475059691163,-0.50641720109557,0,0,1,0.508041295017961,1.02711630125168,1.02711630125168,0,1,1,1,1,1
865.95,366140.03,366569.75,1,-0.0508803818553328,-0.500434331412711,-0.500448102227264,0,0,0,0.3246713511581,0.733203830259527,0,1,1,1,1,1,1
598.98,1206371.52,1206767.38,1,-0.0970642326541311,-0.391285603727695,-0.39131791880343,0,0,0,0.338683589518602,0.743843267101624,0,1,1,1,1,1,1
140.43,3615940.29,3616357.28,1,-0.176390017513063,-0.0782750005247021,-0.0783451390977596,0,0,0,0.374900956055655,0.765328143352178,0,1,1,1,1,1,1
14.73,2848680.64,2848688,1,-0.198135195043905,-0.177944455428792,-0.178054881596369,0,0,0,0.311862546924395,0.670446016537539,0,1,1,1,1,1,1
108.12,461599.77,461777.49,1,-0.181979410401062,-0.488033809306425,-0.488081918654991,0,0,0,0.344580886226216,0.766092539049851,0,1,1,1,1,1,1
19.75,617387.13,617397,1,-0.197266771883962,-0.467796538583083,-0.467869072219531,0,0,0,0.320510426453527,0.722009598395744,0,1,1,1,1,1,1
292.77,7809275.62,7809961.16,1,-0.150036315484037,0.466452519775837,0.466346662319605,0,0,0,0.396158436343904,0.731589503246369,0,1,1,1,1,1,1
0.86,247406.58,247407,1,-0.200534603256735,-0.515858182048388,-0.515925714041985,0,0,0,0.321867746682293,0.730407905027732,0,1,1,1,1,1,1
2263.32,1187501.35,1189533.28,1,0.190854373325836,-0.393736898485405,-0.393556392737408,0,0,1,0.510126878725981,1.01575283256659,1.01575283256659,0,1,1,1,1,1
8.49,9129265.76,9129270,1,-0.199214669250687,0.637923413276587,0.637706840640847,0,0,0,0.28825934241627,0.525366265440653,0,1,1,1,1,1,1
170.07,1975872.97,1975957.99,1,-0.17126251503085,-0.291324931914175,-0.291410576340217,0,0,0,0.315904769205968,0.691779787741666,0,1,1,1,1,1,1
201.34,639887.34,640064.68,1,-0.165853034510647,-0.464873690149795,-0.464924850541362,0,0,0,0.335434504996758,0.747556704824092,0,1,1,1,1,1,1
0.01,188439,189479.8,1,-0.200681647018877,-0.523518257168477,-0.52344966523574,9,1,1,0.532508118020995,1.06684291423971,1.06684291423971,1,0,1,1,1,1
0.52,226604.75,226605,1,-0.200593420761592,-0.518560405548748,-0.518627609399131,0,0,0,0.32194742065935,0.730885677147853,0,1,1,1,1,1,1
50.75,783096.63,783121.99,1,-0.191903999382322,-0.446270350496131,-0.446343662112611,0,0,0,0.320001385663834,0.718415666812234,0,1,1,1,1,1,1
0.2,786108.91,786109,1,-0.200648778413222,-0.445879045798147,-0.445955690357455,0,0,0,0.319766016851508,0.717963083170844,0,1,1,1,1,1,1
1134.64,13504047.69,13504599.43,1,-0.00439898367902423,1.20622142072082,1.20600230612032,0,0,0,0.274449154831147,0.427897682827279,0,1,1,1,1,1,1
1025.89,22971.06,23463.53,1,-0.0232119356000989,-0.545013065847525,-0.54501290863175,0,0,0,0.323561869493185,0.736801464119708,0,1,1,1,1,1,1
0.05,446662.98,446663,1,-0.200674727312423,-0.48997414556328,-0.490045084233139,0,0,0,0.321087904712306,0.725802090978505,0,1,1,1,1,1,1
1943.97,2733592.02,2734529.28,1,0.13560916692588,-0.192894831121119,-0.192882538338308,0,0,0,0.314504749328924,0.676605327961681,0,1,1,1,1,1,1
39.56,1484987.73,1486691.1,1,-0.193839787262753,-0.355092476957451,-0.354959655202661,12,1,1,0.656526539538824,1.24414703066907,1.24414703066907,1,0,1,1,1,1
4.4,254881.81,254884,1,-0.19992220923558,-0.514887126031846,-0.514954553981155,0,0,0,0.321854350519842,0.73026222157182,0,1,1,1,1,1,1
63.22,681842.4,681873.95,1,-0.189746780895372,-0.459423595177815,-0.459494398060894,0,0,0,0.320442687083475,0.72083424199991,0,1,1,1,1,1,1
811.45,264990.28,265386.4,1,-0.0603084818985381,-0.513574003811989,-0.513590435829107,0,0,0,0.323655054932948,0.733080570191305,0,1,1,1,1,1,1
7.54,1132484.24,1132796,1,-0.199379012278962,-0.400883795059594,-0.400925789593918,0,0,0,0.377037934436991,0.809178794331274,0,1,1,1,1,1,1
917.49,994570.26,995025.57,1,-0.0419643400897035,-0.418799257198459,-0.418820284602528,0,0,0,0.322409332387817,0.719026235835372,0,1,1,1,1,1,1
3228.44,12962848.79,12964415.09,1,0.357813050641401,1.13591797213247,1.13583974673904,0,0,0,0.279508129237606,0.445915156463798,0,1,1,1,1,1,1
91.24,103488.39,104145.13,1,-0.184899526524535,-0.534553610053866,-0.534533472017619,0,0,0,0.443400586325529,0.931167954466446,0,1,1,1,1,1,1
189.82,265707.1,265801.6,1,-0.167845909969321,-0.51348088662713,-0.513536507026478,0,0,0,0.322565557942613,0.731294319842391,0,1,1,1,1,1,1
159.32,3105450.35,3105672.63,1,-0.173122186140289,-0.144589258095554,-0.144676092121557,0,0,0,0.337770514328082,0.711533937356592,0,1,1,1,1,1,1
414.38,569652.82,569859.71,1,-0.128998677938089,-0.473997376406267,-0.474043516174071,0,0,0,0.32240019252418,0.726019640364257,0,1,1,1,1,1,1
2023.98,5436135.52,5439007.02,1,0.149450309759951,0.158174116007262,0.158392139539414,0,0,1,0.68255020607564,1.22464208068897,1.22464208068897,0,1,1,1,1,1
95.27,505802.87,507157.87,1,-0.184202366099322,-0.482291686829281,-0.482187627816247,0,0,1,0.586722405554258,1.14605944840628,1.14605944840628,0,1,1,1,1,1
5843.42,2053325.3,2056194.44,1,0.810185400200682,-0.281263629313221,-0.280988958624183,0,0,0,0.331292365336554,0.716239872436631,0,1,1,1,1,1,1
